AverageSpend,WaitTime,ServiceRating,satisfaction,satisfaction_category,ServiceQuality_Impact,WaitTime_Impact
54.49907538241679,4.939157764265881,5,1.38679696597971,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
54.43583196781962,58.38655770534727,1,1.385166660818185,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
54.41559399538539,55.551874452497565,5,1.3846446447279208,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
54.31519254879403,5.834312367681365,3,1.3820526220923615,Low,Service quality has moderate impact on satisfaction,"Short wait times, but customers are dissatisfied"
53.462774674456256,21.40240105646398,1,1.3786923737735703,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
26.49229881229368,24.90507360985557,4,1.3765667121644571,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
20.91949776359681,35.18154447262735,2,1.3745428000104862,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
12.377540373360835,34.80941943878539,5,1.374331820571474,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
43.659470120920695,25.24392153168842,4,1.3730869937321974,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
53.322524736761096,21.15747449312664,5,1.3690880389497988,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
22.771395647027127,35.60318674129044,1,1.3647300037899723,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
33.052667324732965,25.648918412901786,4,1.363669656086644,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
18.698951912477547,35.7450878645019,3,1.3614423957481123,Low,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
13.901793261131994,24.24274006240362,4,1.3611607409318047,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
32.99976137878065,24.103727577575,2,1.357948031276844,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
12.690320879002233,24.074857619530405,5,1.3572817355517954,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
53.30349882133184,11.67745929361091,1,1.355716593996535,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
53.28071187261856,14.220371998491682,3,1.3551187301829482,Low,Service quality has moderate impact on satisfaction,"Short wait times, but customers are dissatisfied"
19.172642445384103,23.67784498004028,1,1.3481512984902733,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
15.680246790758206,23.57017659493897,1,1.3456856407980644,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
28.86517302001144,26.51163546866544,5,1.3438151288857452,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
31.715462689040127,33.46633374982584,3,1.3433118756155653,Low,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
52.8165464223081,53.54136844014923,2,1.342893879522757,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
44.27360536824927,33.431583675079565,5,1.3425184605301317,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
48.88467325776793,23.408163787315537,1,1.3419840045901539,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
35.0372637599459,36.60330406264345,5,1.3417223801183733,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
44.77217664349665,33.330799782514674,5,1.3402200483970321,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
25.07198432834058,36.68946241154355,2,1.3397584462929282,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
40.30039916578299,26.71199980599432,4,1.3392452028358754,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
11.718333493142495,26.74111513983059,1,1.3385824583440824,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
44.51964283363695,33.25363210973196,5,1.3384629272363064,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
51.77348953504277,38.694987107613215,4,1.3380245712125498,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
20.857983849567155,23.12182713459944,1,1.3354671823113866,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
16.50312405911477,26.933251547629258,2,1.3342173769716354,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
35.907718018430685,26.98906610748212,3,1.3329521161800444,Low,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
38.24107199203555,33.00114502124279,3,1.332730341376712,Low,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
36.84967781545096,22.99896631967525,5,1.332680986381923,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
52.11032383395981,20.72625134788519,3,1.3315018981152134,Low,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
29.75136991166903,37.05906687327079,5,1.3313670422501778,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
51.47988262194291,28.73059969632672,3,1.330257256989848,Low,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
35.50513872936831,32.889401882082375,3,1.3302014517562348,Low,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
20.511071618926977,37.15789927169804,4,1.329132489997343,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
35.33523109998468,27.19882809392179,3,1.328208271093747,Low,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
46.08056891968199,32.800308869008376,5,1.3281887900895184,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
52.20963087162136,40.04128854732074,3,1.3267723102050455,Low,Service quality has moderate impact on satisfaction,Long wait times are causing dissatisfaction
11.001213434477258,22.71246993846369,5,1.326207626208008,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
35.922393627859904,27.36207071420367,1,1.3245288769917476,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
40.59452430416181,37.37087756221324,1,1.3243306865000923,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
25.00613628506278,22.56256508955892,2,1.3228339044167037,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
16.831154358643346,22.54822637448236,5,1.3225116860663408,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
40.03402307918103,22.50614782856041,4,1.3215665917414037,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
26.1585033048524,27.500170859859104,1,1.3214247358051339,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
32.24633612163974,27.565439032002708,3,1.3199604208465834,Low,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
23.644216000318465,27.58799495218137,2,1.3194547825478604,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
46.85649538841608,27.606053811875192,4,1.3190501081149033,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
51.90450267237212,5.048867087682525,5,1.3186066442510722,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
43.52704473016984,22.372741668106123,2,1.318575117389504,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
51.8886090653284,1.7730400102137134,2,1.3181801764673724,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
41.609206649371984,32.32850033733179,4,1.3175846967396883,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
51.84538673766124,51.256064928199166,5,1.31701983487084,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
36.187643170821104,32.285538513260136,3,1.3166237044685225,Low,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
51.82752716289399,18.703957711763152,3,1.3165401343944798,Low,Service quality has moderate impact on satisfaction,"Short wait times, but customers are dissatisfied"
40.40292518920904,27.72980324065683,2,1.3162807198292572,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
51.80458475749506,50.55643132959813,5,1.3159237011756075,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
49.5105681501496,27.74877785083721,2,1.3158566548089348,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
11.613486688905,32.20296489346781,4,1.31477883236874,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
19.81615312642437,27.8272868886441,1,1.3141036616012762,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
35.453981513609406,38.02611371131613,5,1.309675821909267,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
33.028422627921046,38.10683444669052,4,1.3078829956597555,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
10.98233285577586,21.8881690602413,4,1.3077721142003724,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
21.851667080957405,31.87568595020769,2,1.3074951376716517,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
21.063003136861447,31.82099608961547,4,1.3062824635273214,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
13.260450476413716,31.796520733924297,5,1.3057401728743474,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
20.597347215301376,31.78807080449472,2,1.3055530112161622,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
32.40365651484126,28.29627880427111,4,1.303686403253082,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
23.48709312280983,28.39662557549452,5,1.301469811312538,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
12.408315081774145,31.58312103789392,3,1.3010229602005994,Low,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
51.23810599054555,57.82709041146665,2,1.300627207516419,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
25.70065876927672,21.50930823846471,5,1.2993959452632164,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
41.61750715763591,31.500863986234304,3,1.2992099655377383,Low,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
51.182801740141926,54.2022232622338,5,1.299125911223859,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
42.976948438931935,21.46773506079557,5,1.298480622922382,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
51.1180024379907,50.90546701385622,2,1.297365040325051,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
40.89730110220594,28.61476934076173,4,1.2966663666333755,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
51.082843654052176,56.0441952890185,2,1.296408802697285,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
40.48937734447074,38.7484262913269,5,1.2937336699567128,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
17.579144995389683,28.75139243330985,2,1.2936686770371648,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
50.94234201413659,9.377989581660309,1,1.2925816606958127,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
38.92535578137331,38.82148628497882,3,1.292133951417516,Low,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
43.02728633144191,38.86856151569877,5,1.2911044591824565,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
10.306126713600484,21.11169113913309,2,1.2906728987834923,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
46.33339149465301,31.1108427372617,1,1.2906543616510597,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
42.52865914623689,28.919826712554947,5,1.2899844677033976,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
32.15196472042223,30.9460937930451,2,1.2870608339926917,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
44.938359866126845,20.945600962373376,5,1.2870501027157695,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
50.7288555657926,47.69382916661885,1,1.2867485023223069,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
43.90707680325642,30.887367074454936,2,1.2857828497098214,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
39.327100834516,30.864936410334824,3,1.2852951378891737,Low,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
43.59361563983016,20.80816371243114,1,1.2840617500853835,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
15.579103406381495,39.192316524050455,5,1.2840513232217792,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
50.57543420593007,5.6157617811236165,1,1.2825429906709767,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
12.879643783948431,30.705601810821538,5,1.2818373322588843,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
30.50064905760664,20.628588930701145,1,1.280170216248314,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
50.479568394460905,10.483875568450827,3,1.2799093638511772,Low,Service quality has moderate impact on satisfaction,"Short wait times, but customers are dissatisfied"
27.46524214994936,29.431007431833763,4,1.278882001125471,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
47.41528773340109,39.45867191232583,1,1.2782845746049785,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
36.778500248831136,20.454879123220906,5,1.27641996652346,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
29.810855379637392,29.614095756995475,3,1.2749347580761465,Low,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
47.60019003626908,29.66183638821441,4,1.273908084457094,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
46.13686494728669,20.243443099287216,1,1.2718742740250175,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
33.30163332015273,29.76079766315948,5,1.271783316731518,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
50.12980680270481,0.7088356291871944,5,1.2702624115151036,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
31.84435109354058,30.167191384080883,3,1.2702401025458547,Low,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
38.01218870099531,29.83406654288156,5,1.2702131666997645,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
37.662293891478015,30.15279748829514,3,1.2699319326431195,Low,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
29.11009392945511,29.851526422155345,5,1.2698393779868744,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
28.238288875040297,30.120605239092924,4,1.2692430609833956,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
42.1609181264004,39.9001420515366,1,1.2687993579835413,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
29.443292883102213,39.95299137373279,1,1.267670047216837,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
21.09743343146587,29.967504357311444,1,1.2673601603114515,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
27.62220132492855,48.46716460602239,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
39.17708591626878,52.84969559964221,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
41.32167147349398,49.90272534706392,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
43.849076099752345,59.7074067773838,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
47.189129602666746,54.15838010267839,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,Long wait times are causing dissatisfaction
12.836971124934903,10.870001128043612,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,"Short wait times, but customers are dissatisfied"
36.06496072652882,15.969415575410856,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
10.96927856893546,52.9499244335799,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,Long wait times are causing dissatisfaction
14.732157940501027,45.84981647022533,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
32.28842625107919,48.18082183384461,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
16.46855353873466,54.15057910866955,4,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
26.83074910165677,19.00287938064309,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
49.91081232957677,50.49770273665936,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
29.274275164091367,58.36940315226487,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
44.60916751117071,2.7720215344789745,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,"Short wait times, but customers are dissatisfied"
25.77778459067686,1.5285020527432502,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
23.113997040309528,54.43414186165635,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
28.24178353125655,14.727752400720703,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,"Short wait times, but customers are dissatisfied"
49.69226098441569,50.66103905080503,4,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
45.64070411912236,55.80069313562562,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,Long wait times are causing dissatisfaction
28.68067671942321,9.68600855105864,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
37.29416539139048,4.40879078042816,4,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
31.42432725046808,19.32601297745988,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
14.930916930442146,1.3272325613263636,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
47.13551689613215,8.730503549284801,4,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
49.22026882173958,5.558672208757924,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
35.60818532113152,4.771248989117824,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
39.794432210860165,13.532128246541042,4,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
16.312772162081274,57.06419914072057,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
12.404014732117863,18.78060494620468,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
39.87761625810336,47.96887205026496,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
14.4656275288932,15.381392723620197,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,"Short wait times, but customers are dissatisfied"
11.44708010049708,52.80352782376378,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
29.36221415112039,18.841182379741785,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
47.55312222798942,7.416326486478015,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,"Short wait times, but customers are dissatisfied"
20.654711535226305,11.310974101220472,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
26.2349112939058,12.72921979589283,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
38.46698080478869,56.81307027542539,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,Long wait times are causing dissatisfaction
31.26806065682991,10.560017517062024,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
38.79947236697655,10.620332711212727,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,"Short wait times, but customers are dissatisfied"
27.209196097341625,56.91804423497808,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
17.76115338177571,50.66878579355984,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
28.19637011886315,19.5635657575252,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,"Short wait times, but customers are dissatisfied"
23.4245864719482,44.58358808030987,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,Long wait times are causing dissatisfaction
28.637753830071446,50.34847560430609,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
44.02953298868138,9.48460968718372,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
11.047363425720391,43.47992222299269,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
19.327413767192105,44.39602459245667,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
25.099957374675988,17.153684921199034,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
46.015127892293954,2.987387249222353,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,"Short wait times, but customers are dissatisfied"
31.60057467956788,54.42690984749156,4,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
47.87465259014544,12.308095210103218,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
12.191100640958732,49.20686521151299,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
20.135182386247024,40.7198767974132,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
12.761229125085087,18.09203140722175,4,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
13.213182487555123,9.845117851219038,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
41.63376284987213,16.538431960325404,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
19.261948946499075,42.2131808037315,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
37.382881137926574,47.80275746593817,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,Long wait times are causing dissatisfaction
30.693319056227097,9.156306775423309,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
48.51764975987092,40.87133945532076,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
46.42526732772109,51.93386285023039,4,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
41.32008489524731,58.6420373566191,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
41.39657990872268,10.915697104237031,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,"Short wait times, but customers are dissatisfied"
11.70458240823595,1.92247237104624,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
16.476402244841317,54.58245060696932,4,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
35.66228094114958,17.760786799859048,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,"Short wait times, but customers are dissatisfied"
27.999196600588185,5.323964716167165,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
46.4712583638543,11.36260234860529,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
32.947084905973526,14.581919151648313,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
35.10636593054672,15.974871204161818,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
32.297380462382705,9.364398703514713,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,"Short wait times, but customers are dissatisfied"
49.6650013896784,41.56426444841179,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
35.00289610269914,5.441516163526341,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
16.076617619576073,15.811120196485447,4,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
25.04939334847916,48.0509590567146,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,Long wait times are causing dissatisfaction
19.17556855710393,49.5324325885129,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
10.96138508479119,46.167339537143214,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
48.95719467224002,7.053105845357082,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
45.62339709234186,57.04250765329644,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,Long wait times are causing dissatisfaction
24.919682059556408,7.846623377451114,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
19.88853328904562,41.57326811956717,4,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
48.75260811690517,7.013674283526861,4,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
33.6780720777308,8.847471839238105,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
46.10172985478595,0.6740306695882547,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
47.851606378361765,57.40236890916429,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
29.45864670639577,40.70981044050509,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,Long wait times are causing dissatisfaction
26.497139671246504,12.786914201930754,4,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
